gene_id	gene_name	SRR31535847	SRR31535848	SRR31535849	SRR31535850	SRR31535851	SRR31535852	SRR31535853	SRR31535854	SRR31535855	SRR31535856	SRR31535857	SRR31535858	SRR31535859	SRR31535860
CEP78	CEP78	258	146	299	69	68	127.999	191	202	176	90.001	158.001	459	420	167
CEP85	CEP85	200	141	134	62	98	202	63	259	186	64	218	212	240	123
CEP85L	CEP85L	566	894	1100	528	295	1393	888	967.001	705	1111	1751	891	1599	740
CEP89	CEP89	22	15	73	0	0	7	3	18	15	7	33	32	28	0
CEP95	CEP95	498.999	1163	520	756.001	545.999	1168.999	1438.001	1641	2054	990	1549	647.999	1590	1624.001
CEP97	CEP97	144	71	232	78	55	61	108	44	64	70	160	92	177	50
CEPT1	CEPT1	155.001	146	293	128	44	147	147	205	159	111	233	258.999	304	176
CER1	CER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CERCAM	CERCAM	100	0	72	0	31	41	0	22	0	26	17	168	44	12
CERK	CERK	1859	891	1325	603	527	1406	890	1314	975	1215	1516	1565	1653	946
CERKL	CERKL	456.243	143.623	609.395	97.695	85.479	211.183	319.817	171.407	330.832	306.276	313.014	341.102	332.409	87.043
CERS1	CERS1	2	0	0	0	0	0	0	0	0	0	0	2	0	0
CERS2	CERS2	1588	755	1657.999	437	624	776	448	603	363	609	716	1380	643	477
CERS3	CERS3	5	5	9	9	0	0	0	11	9	0	5	4	1	4
CERS4	CERS4	160	177	469.999	133	111	232	157	64	72	182.001	222.001	200.001	238	143
CERS5	CERS5	536.999	479	488	384.999	287.999	503.001	408	718	591.001	383.001	519.999	439	474.001	384
CERS6	CERS6	697.553	426.852	380.028	151.429	30.632	351.828	303.363	405.429	398.621	602.633	959.082	578.378	675.559	266.12
CERS6-AS1	CERS6-AS1	234.447	159.148	105.972	62.571	27.368	90.172	88.637	127.571	168.379	236.367	295.918	277.622	241.441	79.88
CES1	CES1	667	355	1016	272	265	421	256	689.001	186	424.001	252	1490.962	139	206
CES1P1	CES1P1	0	0	11	0	0	0	0	5	0	1	0	15.038	0	0
CES1P2	CES1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES2	CES2	378	122	313	103	35	208	170	186	199	111	317	384	225	257
CES3	CES3	2	9	8	14	0	3	10	5	22	0	5	0	5	2
CES4A	CES4A	76.001	19	51	26	21	32	12	78	44	30	99	85	105	34
CES5A	CES5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES5AP1	CES5AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CETN1	CETN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CETN2	CETN2	404	158	330	64	107	140	106	116	155	90	129	293	154	73
CETN3	CETN3	21	45	35	53	35	48	6	16	5	22	74	20	47	59
CETN4P	CETN4P	9	12	0	0	0	0	0	0	0	0	0	5	0	0
CETP	CETP	98	0	12	33	68	0	12	6	18	3	7	36	2	2
CFB	CFB	2	7	5	16	0	7	0	0	0	4	3	2	3	0
CFC1	CFC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFC1B	CFC1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFD	CFD	4832	2803	3311	856	1403	3075	804	2604	815	1933	2309	4746	331	657
CFDP1	CFDP1	348	113	547	110	72	165	157	142	161	103	310	320	217	54
CFH	CFH	4	73	100	48	44	80	24	55	19	55	15	22	66	51
CFHR1	CFHR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFHR2	CFHR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFHR3	CFHR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFHR4	CFHR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFHR5	CFHR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFI	CFI	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CFL1	CFL1	16194	6400	15006	3126	4806	6878	5278	4324	3764	3705	6291	12697	6089	3486
CFL1P1	CFL1P1	3	0	1	0	7	4	0	0	0	0	5	0	0	0
CFL2	CFL2	155	323	575.001	208	206	704	403	286	570	459	871	214	899	610
CFLAR	CFLAR	1630.868	778.108	1526.699	657.844	810.438	1090.831	802.195	927.873	749.001	1022.249	1505.825	1807.036	1435.07	1437
CFLAR-AS1	CFLAR-AS1	0	0	0	0	0	0	0	0	0	0	0	1	3	0
CFP	CFP	4627	1631	4800	682	869	1599	934	2146	1092	1014	1364	3281	623	581
CFTR	CFTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGA	CGA	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CGB	CGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB1	CGB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB2	CGB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB5	CGB5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB7	CGB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CGB8	CGB8	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CGGBP1	CGGBP1	1591	1439	2661	1033	725	1923	1541	1345	1546	1473	2420	1723.001	1939	1703
CGN	CGN	1	0	6	10	0	0	8	0	0	0	0	0	0	4
CGNL1	CGNL1	0	0	0	0	0	2	0	3	0	0	0	0	0	0
CGREF1	CGREF1	0	0	7	0	0	0	0	2	0	0	2	1	1	0
CGRRF1	CGRRF1	278	634	547	516	446	837	553	627	343	751	661	345	495	395
CH25H	CH25H	39	4	31	0	0	10	0	9	0	12	52	41	11	26
CHAC1	CHAC1	34	35	6	0	0	39	9	0	0	3	24	11	10	0
CHAC2	CHAC2	26	0	20	28	26	24	8	23	23	24	49	20	73	27
CHAD	CHAD	17	7	26	0	0	0	8	0	0	0	3	9	6	0
CHADL	CHADL	62	16	23	3	76	12	0	21	41	12	9	29	21	50
CHAF1A	CHAF1A	203	126	155	35	97	123	123	101	100	44	105	136	133	114
CHAF1B	CHAF1B	72	24	44	59	32	56	46	54	26	37	72	50	78	60
CHAMP1	CHAMP1	289	244	242	185	171	226	149	217	286	198	469	250	373	346
CHAT	CHAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHCHD1	CHCHD1	188	61	209	47	68	116	76	94	62	54	118	134	50	96
CHCHD10	CHCHD10	888	376	958	446	516	485	534	518	645	321	632	493	472	468
CHCHD2	CHCHD2	4586	3341	5299	3116	3189	4837	3756	3306	2731	3267	4649	2943	3371	3282
CHCHD3	CHCHD3	320	106	443	54	49	127	64	92	76	105	244	273	175	50
CHCHD4	CHCHD4	43	21	27	17	4	23	46	3	32	19	44	29	44	13
CHCHD5	CHCHD5	285	150	292	79	144	152	176	178	135	96	188	198	180	120
CHCHD6	CHCHD6	90	44	83	35	30	42	49	41	35	32	65	34	90	35
CHCHD7	CHCHD7	415.001	650	741	464.001	280	561	505	534	370	525	873	397.001	558	554
CHD1	CHD1	3704	6466	2534.001	5003	3643	8262.001	6784	8919	9004	7248	6403	5061	5989.999	8908
CHD1L	CHD1L	591.001	364	733.001	253	171	334	542	459	514	283.999	666.001	587	592	317
CHD2	CHD2	2525	2925	2242	2652	2155	3859	3202	4427	4076	2772	4143	2965	4528	5060
CHD3	CHD3	3119.999	2879	3617.999	1397	1461.001	2208.001	1700	2526	2820	1959	5601.001	2973	4852	2367
CHD4	CHD4	1663.999	1353	1410	1664	1194	2615	2639	2226	2614.999	1463	2578	2227	2557	2376.999
CHD5	CHD5	4	0	0	0	0	0	3	7	39	0	7	5	13	1
CHD6	CHD6	568	633	576	416	484	855.001	394	623	609	710	1160	761	988	1072
CHD7	CHD7	462.999	721	521.999	612	360	811	722	726	848	721.999	1243	648.999	1127	958
CHD8	CHD8	826	1034	627	805	715	1201	1109	981	1089	966	1323	1069	1273	1339
CHD9	CHD9	405	244	545	166	58	436.001	516	347	372	360	749	641.999	679	301.999
CHDC2	CHDC2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CHDH	CHDH	1	0	0	0	17	0	0	12	0	0	0	0	11	0
CHEK1	CHEK1	121	107	85	114.999	133	92	144	93	182	56	184	85	168	204
CHEK2	CHEK2	49	20	88.001	21	10	18	12	20	33	2	47	55	19	2
CHEK2P2	CHEK2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHERP	CHERP	540	407	470.509	370	481	667	655	777	835	371	599	586	585.838	708
CHFR	CHFR	817.001	470	1026	466	438	607.001	581	722.999	627	550	856	975	905	546
CHGA	CHGA	0	0	0	0	0	0	0	0	12	0	0	0	0	0
CHGB	CHGB	0	0	4	0	14	0	0	0	0	0	0	0	0	3
CHI3L1	CHI3L1	3	0	0	11	0	15	17	3	0	3	19	0	5	5
CHI3L2	CHI3L2	108	69	145	52	0	54	79	64	38	91	166	62	100	32
CHIA	CHIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHIAP2	CHIAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHIC1	CHIC1	150	97	148	29	5	155	86	93	103	132	173	132	133	122
CHIC2	CHIC2	803.999	825	1075	687.999	523	1050	706	647	413.999	1057	1147	646	775	913
CHID1	CHID1	462.999	249	438	153	95	129.999	121.999	125	180	188	244.999	306	246	92.999
CHIT1	CHIT1	0	0	2	0	0	5	0	0	0	0	0	8	0	0
CHKA	CHKA	526.296	548.739	209.585	214.382	308.081	511.631	276.472	1023.632	633.494	399.042	322.449	424.817	336.112	558.161
CHKB	CHKB	457.831	458.193	721.196	208.536	178	328.489	445.572	518.65	446.887	346	655.791	701.478	840.043	300.036
CHKB-AS1	CHKB-AS1	1	3	4	0	0	6	0	0	0	0	0	4	0	0
CHKB-CPT1B	CHKB-CPT1B	8.132	71.101	83.22	88.455	0	6.301	17.397	25.889	25.912	0	30.725	44.798	259.954	85.87
CHL1	CHL1	2	9	11	33	0	0	0	0	0	0	4	1	5	0
CHM	CHM	139	64	223	16	18	113	34	60	108	79	162	133	162	40
CHML	CHML	296	155	267	89	67	278	132	147	131	159	405	342	316	239
CHMP1A	CHMP1A	1741	673	1260	767	1014	1028	990	1316	1019	665	847	1257	884	1151
CHMP1B	CHMP1B	5885	3138	4319	1904	1309	4251	2137	3449	1761	2901	4753	4975	2773	1940
CHMP1B2P	CHMP1B2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHMP2A	CHMP2A	879	579	1117.999	370	464	515	559	465.999	480	357.001	669	842	345	480
CHMP2B	CHMP2B	852	833	840	726	647	1647	765	944	783	1308	1339	797	739	846
CHMP3	CHMP3	1266	1149	1424.001	518	812	1223	727	667	607	864	1362.999	1112	754	695.001
CHMP4A	CHMP4A	398	170	864	208	95	172	206	152	255	109	403	467	410	171
CHMP4B	CHMP4B	3611	2350	3334	1945	2239	3410	2274	2702	2692	1831	2371	3337	1627	2184
CHMP4C	CHMP4C	0	0	4	0	0	1	0	0	0	0	1	0	0	2
CHMP5	CHMP5	424	273	545	287	171	527	274	320	148	436	571	415	270	242
CHMP6	CHMP6	843	138	676	218	221	122	211	162	186	124	193	689	166	152
CHMP7	CHMP7	1151	2623	1219	1708	1200	1836	2271	2139	2661	1523	4876	1317	3472	2647
CHN1	CHN1	12	20	31	11	64	94	39	56	16	66	13	12	21	23
CHN2	CHN2	150	30	174	24	44	52	24	68	47	64	81	190	66	33
CHODL	CHODL	1	0	2	0	0	0	3	0	0	15	4	2	3	2
CHODL-AS1	CHODL-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHORDC1	CHORDC1	294.999	413	403	448	293	631	693	735.001	660	609	784	416	551	637
CHP1	CHP1	2129	1133	1866	644	826	1329	730	1655	1018	799	781	2439	701	590
CHP2	CHP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHPF	CHPF	445	108	209	88	200	230	70	165	127	114	116	185	151	174
CHPF2	CHPF2	1364	607	1105	521	630	917	509	707	684	455	975	1057	995	839
CHPT1	CHPT1	814.989	1150	1350	576	427	1780.999	1345	907.935	949	1297.599	1298	860.912	1069	1049
CHRAC1	CHRAC1	946	587	724	505	640	1056	682	738	781	1005	926	843	676	706.999
CHRD	CHRD	1	10	0	0	0	0	0	2	11	0	0	0	0	0
CHRDL1	CHRDL1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CHRDL2	CHRDL2	0	0	0	0	0	4	0	0	0	0	0	0	0	0
CHRFAM7A	CHRFAM7A	30.658	1.759	45.179	18.007	68.332	43.912	56.068	24.51	50	12	13.746	64.051	0	21.265
CHRM1	CHRM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM2	CHRM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM3	CHRM3	4	0	0	0	0	0	0	1	0	0	4	0	1	0
CHRM3-AS1	CHRM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM3-AS2	CHRM3-AS2	63	31	35	8	8	81	71	60	44	81	237	57	166	22
CHRM4	CHRM4	17	27	16	20	10	25	27	20	0	5	25	32	13	28
CHRM5	CHRM5	1	0	6	0	0	0	0	5	0	0	0	2	1	9
CHRNA1	CHRNA1	0	0	1	0	0	0	0	9	0	0	0	0	0	1
CHRNA10	CHRNA10	24	52	8	0	0	17	0	18	0	7	25	6	30	16
CHRNA2	CHRNA2	35	3	11	0	20	0	0	2	13	0	4	15	9	4
CHRNA3	CHRNA3	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CHRNA4	CHRNA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA5	CHRNA5	7	0	9	0	8	6	0	4	0	0	0	17	0	2
CHRNA6	CHRNA6	3	0	0	0	0	0	0	0	0	0	0	0	0	3
CHRNA7	CHRNA7	10.342	62.241	5.821	17.993	14.668	17.586	68.932	64.49	0	0	10.254	0	27	15.736
CHRNA9	CHRNA9	0	5	0	0	0	0	0	0	0	5	4	0	3	9
CHRNB1	CHRNB1	79	24	67	70	59	37	12	46	24	24	23	43	52	18
CHRNB2	CHRNB2	5	7	0	0	5	6	27	23	22	2	5	0	17	1
CHRNB3	CHRNB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB4	CHRNB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRND	CHRND	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CHRNE	CHRNE	172.509	50.684	62.993	26.117	27.125	27.298	0	44.044	9.44	51.252	34.197	124.175	37.088	26.03
CHRNG	CHRNG	0	0	2	3	0	0	0	0	0	0	3	0	0	0
CHST1	CHST1	0	0	0	0	0	0	0	0	0	0	0	0	7	0
CHST10	CHST10	96	130	108	45	46	167	211	118	88	157	211	98	164	185
CHST11	CHST11	1617	795	1553	574	876	913	441	632	613	575	925	1464	825	774
CHST12	CHST12	530	116	374	89	141	102	132	152	103	89	169	603	186	141
CHST13	CHST13	49	47	101	0	6	32	0	34	17	0	16	127	22	7
CHST14	CHST14	96	81	125	16	24	73	58	36	79	54	96	105	83	50
CHST15	CHST15	802	205	370	79	98	188.001	74	447	172	104.999	157.999	756.999	80	130
CHST2	CHST2	2794	563	713	256	221	935	387	484	449	403	510	1999	483	346
CHST3	CHST3	8	0	0	1	12	9	0	4	0	0	1	3	0	0
CHST4	CHST4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST5	CHST5	0	0	2	23	0	0	0	7	0	0	7	0	0	1
CHST6	CHST6	0	0	0	0	0	4	0	3	0	0	20	0	9	0
CHST7	CHST7	476	213	163	362	199	565	211	545	334	232	337	228	145	214
CHST8	CHST8	63	0	6	15	16	0	14	0	20	0	28	6	0	26
CHST9	CHST9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHSY1	CHSY1	2479	528	490	383	395	1150	225	1231	475	919	721	1978	408	619
CHSY3	CHSY3	0	0	7	0	0	0	0	0	0	0	0	1	0	0
CHTF18	CHTF18	134	125	197	76	84	49.999	185	203	156	67	238.999	183	379	158
CHTF8	CHTF8	781.968	640.786	1014.52	319.423	387.396	420.175	385.469	350.814	276.513	299.759	771.175	619.077	584.684	605.872
CHTOP	CHTOP	920	854	940	743	497	1161	814	951.999	1123.999	817	1558.001	871	1300	1154
CHUK	CHUK	236	217	298	186	144	493	278	356	181	265	323	353	246	299
CHURC1	CHURC1	632.571	601.34	843.374	319.544	202.072	646.451	386	515	176.221	574.32	744	468.803	453.001	617.316
CHURC1-FNTB	CHURC1-FNTB	115.477	77.66	55.626	41.457	200.928	33.548	0	0	102.779	25.68	0	150.197	0	103.684
CIAO1	CIAO1	693	631	804	385	295	558	449	581	677	374	689	797	800	533
CIAPIN1	CIAPIN1	539	332	320	315	294	272	253	322	239	253	343	336	326	403.001
CIB1	CIB1	1712	1707	2538	2425	1917	1637	2133	1983	1816.999	1410	1833	1601.001	1646.001	2659.999
CIB2	CIB2	41	11	45	26	26	7	15	20	11	22	42	33	12	27
CIB3	CIB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIB4	CIB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIC	CIC	1546	1038.999	1161.001	818	768	1448	1219.999	1580	1288	961	1567	1769	1897	1091.999
CIDEA	CIDEA	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CIDEB	CIDEB	281.5	108.209	261.587	16.42	29	73.163	34.271	72.954	90.373	55.255	141.799	439.926	188.312	31.416
CIDEC	CIDEC	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIDECP	CIDECP	91	31	64	71	42	62	75	57	68	31	68	88	49	29
CIITA	CIITA	527	154	1616	151.001	31	301	774.001	222	206.999	200.001	702	946	540	133
CILP	CILP	8	0	12	7	0	9	24	5	22	17	5	6	6	21
CILP2	CILP2	11	24	3	26	56	31	16	76	43	31	44	11	51	46
CINP	CINP	212	94	182	90	133	149	89	67	36	34	96	166	81	80
CIPC	CIPC	67	105	198	107	36	129	111	134	30	133	136	105	96	104
CIR1	CIR1	1059	2131	1338	2217	1440	2406	2049	2124	2048	1943	2399	1317	1894	1941
CIRBP	CIRBP	6601.999	5174.001	6899	5412.001	4130	5742.999	6496	5391.001	7163.001	4303.001	8872.001	4850	6991	6668
CIRBP-AS1	CIRBP-AS1	17	39	41	41	38	51	16	32	38	25	43	93	20	22
CIRH1A	CIRH1A	430	380	335	242	432	572	469	525	432	400	667	313.999	418	604
CISD1	CISD1	48	20	144	20	21	45	48	26	29	49	48	38	52	32
CISD2	CISD2	501	449	583	471	449	886	477	427	242	670	571	319	414	537
CISD3	CISD3	462.891	183	583.979	124	17	155.264	157	95	131	70	231	274.291	200	64
CISH	CISH	455	64	98	39	56	121	16	129	75	71	142	149	59	94
CISTR	CISTR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIT	CIT	22	0	16	10	5	10	0	18	23	3	0	7	17	12
CITED1	CITED1	0	0	2	0	0	0	3	0	0	0	0	1	4	0
CITED2	CITED2	3976	6181	5981	2187	2258	5611	1581	2850	611	3596	5274	4788	4560	3289
CITED4	CITED4	466	608	958	331	201	374	276	335	418	312	555	230	785	232
CIZ1	CIZ1	1254	974	1504	567	746	1071	856	717.999	867	831	1439	1202	1207	777
CKAP2	CKAP2	378.001	602	665	305	118	572	466	369	413.999	606	735.001	368.999	244	456
CKAP2L	CKAP2L	23	0	13	12	0	0	11	0	0	0	9	18	0	7
CKAP4	CKAP4	2407	1281	1628	711	1062	1228	969	2068	1197	1359	1697	1929	771	1290
CKAP5	CKAP5	248	146	197	175	133	208	291	264	219	129	265	260	361	250
CKB	CKB	292	86	136	215	110	113	118	300	114	73	46	157	102	122
CKLF	CKLF	436.431	217.827	882.912	173.786	87	295.883	278	154.883	125.983	154.227	327.999	432.029	280.001	45.372
CKLF-CMTM1	CKLF-CMTM1	15.569	13.173	1.088	8.215	0	14.117	0	19.117	3.017	12.772	3.001	12.971	0	4.628
CKM	CKM	4	0	10	0	0	0	0	12	0	10	0	7	0	0
CKMT1A	CKMT1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT1B	CKMT1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT2	CKMT2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT2-AS1	CKMT2-AS1	17	3	24	3	0	10	2	32	22	6	19	17	8	10
CKS1B	CKS1B	174	12	138	52	35	30	42	28	17	31	43	83	35	49
CKS2	CKS2	173	113	187	38	25	175	70	93	21	130	91	125	80	68
CLASP1	CLASP1	628	467	537	294	358	535	435	338	555	391	888	946	924.001	732.999
CLASP2	CLASP2	384	338	466	159	89	334.001	426	573.999	694	505.999	516	517	688.001	413
CLASRP	CLASRP	995.999	579.999	1105	436	537	907.001	1151	996	1051	481	1112	1159	1089	750
CLC	CLC	3	11	10	18	3	0	15	30	5	10	7	7	19	0
CLCA1	CLCA1	0	0	0	0	0	0	6	0	0	0	0	0	0	0
CLCA2	CLCA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCA3P	CLCA3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCA4	CLCA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCC1	CLCC1	87.484	8	138.56	25	13	15	43	42	19	42	75.783	88.142	80	36.993
CLCF1	CLCF1	98	130	123	75	78	132	73	161	154	57	89	125	71	63
CLCN1	CLCN1	9	1	9	0	0	0	0	11	0	7	0	1	7	4
CLCN2	CLCN2	37	25	42	0	0	21	28	14	20	14	48	24	48	19
CLCN3	CLCN3	359	109	301	84	57	159	188	121	130	128	343	314	293	185
CLCN4	CLCN4	36	8	58	20	12	7	84	15	35	8	44	73	45	42
CLCN5	CLCN5	87	10	109	8	0	50	0	27	30	15	50	110	60	17
CLCN6	CLCN6	189.094	103.815	158.987	98.246	56	102.987	131	172.953	223	125.607	252	300.837	249.797	87
CLCN7	CLCN7	1752	889	1817	602	775	960	1023	1456	1301	500	1410	1702	1581	997
CLCNKA	CLCNKA	2	0	0	0	0	0	0	0	0	0	0	2	0	0
CLCNKB	CLCNKB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN1	CLDN1	4	0	0	0	2	12	0	8	0	0	15	2	0	32
CLDN10	CLDN10	0	0	0	4	0	0	0	0	0	1	2	0	0	0
CLDN10-AS1	CLDN10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN11	CLDN11	0	0	0	7	0	4	15	126	0	0	1	11	4	0
CLDN12	CLDN12	15	9	19	9	11	30	27	26	15	21	24	6	23	15
CLDN14	CLDN14	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CLDN15	CLDN15	53	42	80	67	31	72	79	65	73	20	246	85	267	61
CLDN16	CLDN16	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN17	CLDN17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN18	CLDN18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN19	CLDN19	2	0	0	0	0	0	0	3	0	0	1	0	0	0
CLDN2	CLDN2	0	0	0	0	0	1	1	0	0	5	6	0	0	6
CLDN20	CLDN20	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CLDN22	CLDN22	0	0	2.128	0	0	0	7.962	0	0	0	0	9.033	0	0
CLDN23	CLDN23	28	25	8	0	8	0	0	17	6	3	1	18	2	0
CLDN24	CLDN24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN25	CLDN25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN3	CLDN3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN4	CLDN4	0	0	3	0	0	0	0	2	4	0	4	3	0	0
CLDN5	CLDN5	680	164	287	283	423	64	220	52	221	15	83	369	37	188
CLDN6	CLDN6	0	0	0	0	0	0	0	3	0	0	0	0	0	0
CLDN7	CLDN7	15	18	9	0	0	8	12	30	0	0	9	2	21	4
CLDN8	CLDN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN9	CLDN9	0	0	0	0	0	6	0	1	0	0	3	3	5	0
CLDND1	CLDND1	456	487	558	449	155	1126	510	439	533	795.999	531	498	418	431
CLDND2	CLDND2	3	0	3	7	0	0	0	11	0	0	0	9	9	6
CLEC10A	CLEC10A	494	155	1440.999	112	112	382	344.999	178.999	95	81	149	545.999	147	70
CLEC11A	CLEC11A	248	216	177	56	68	107	120	131	158	80	118	154	107	86
CLEC12A	CLEC12A	709.001	224	1465.999	124	47	490	170	469	86	270	239	838	91	59
CLEC12B	CLEC12B	28	7	39	0	0	9	0	4	3	0	2	72	14	0
CLEC14A	CLEC14A	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CLEC16A	CLEC16A	282	145	328	40	86	105	158	147.001	153	94	290	293	276	43
CLEC17A	CLEC17A	23	9	99	0	6	17	67	24	25	11	56	31	74	21
CLEC18A	CLEC18A	18.781	13	17	31	1	8	8	0	0	12	31.082	22.934	22.853	19
CLEC18B	CLEC18B	1.219	0	6	0	18	0	0	4.579	35.503	0	11.508	12.162	4.43	0
CLEC18C	CLEC18C	0	0	0	0	0	0	0	24.421	8.497	0	1.41	7.904	7.717	0
CLEC19A	CLEC19A	2	0	0	6	0	0	0	4	0	0	0	0	0	0
CLEC1A	CLEC1A	10	0	6	0	0	3	17	14	0	0	6	24	0	0
CLEC1B	CLEC1B	473.001	71	133	68	178	26	41	41	53	17	24	304	0	59
CLEC2A	CLEC2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC2B	CLEC2B	1077	1324	1896	1270	966	3323	1363	1333	1078	2077	2768	1290	1696	1140
CLEC2D	CLEC2D	868.043	532.067	1402.023	521.01	323.018	1082	969.045	1046.062	869.025	713.074	1109.001	1009.887	2263	609
CLEC2L	CLEC2L	160	26	63	6	19	0	12	5	6	0	12	112	0	26
CLEC3A	CLEC3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC3B	CLEC3B	41	19	34	13	15	16	18	3	38	0	2	47	4	3
CLEC4A	CLEC4A	618.999	359.999	1096	142	161	477.001	308	292	148	454	400	736	158	111
CLEC4C	CLEC4C	60	0	4	0	0	4	0	0	3	0	0	33	0	6
CLEC4D	CLEC4D	164	31	144	18	16	56	27	62	25	87	60	106	2	0
CLEC4E	CLEC4E	303	23	533	65	72	57	32	118	59	50	129	558	8	13
CLEC4F	CLEC4F	77	0	10	0	6	2	15	17	0	0	0	0	2	0
CLEC4G	CLEC4G	28	27	15	3	0	6	7	37	10	6	3	29	9	6
CLEC4GP1	CLEC4GP1	0	0	0	0	0	0	0	9	0	0	0	3	12	0
CLEC4M	CLEC4M	1	0	2	0	0	0	0	1	0	0	0	0	0	0
CLEC5A	CLEC5A	178	52	52	16	11	68	6	79	0	50	27	86	2	5
CLEC6A	CLEC6A	6	9	36	0	0	6	0	8	0	0	4	17	0	0
CLEC7A	CLEC7A	3509	1085	965.999	696.001	704	1465.001	448	1423	902.001	1318	757.999	3374	327	772
CLEC9A	CLEC9A	23	3	6	0	2	8	0	13	0	0	4	28	5	0
CLECL1	CLECL1	45	35	141	30	29	61	60	50	28	44	56	48	39	48
CLGN	CLGN	4	18	1	0	0	3	11	4	0	0	3	8	0	6
CLHC1	CLHC1	8	7	53.001	0	0	8	17	20	10	10	40	23	23	5
CLIC1	CLIC1	8826.001	4059	8648.001	2559	2691	5253	2477	4422	1855	3542	3966	6961	1645	1498
CLIC2	CLIC2	111	42	34	66	83	120	103	81	12	62	42	118	29	37
CLIC3	CLIC3	517	90	224	43	56	66	69	52	177	36	47	293	216	48
CLIC4	CLIC4	1025	781	1172	340	387	1554	1061	884	327	725	952	1067	503	477
CLIC5	CLIC5	6	0	43	2	38	35	0	9	13	42	7	12	32	24
CLIC6	CLIC6	5	0	3	0	0	0	0	3	4	7	1	0	0	9
CLINT1	CLINT1	1182	1297	1308	1097	581	1547	1112	1349	1372	1311	1471	1321	1507	1136
